Gene Name	Concentration in g/L
XPNPEP2	0.000013000000000
UGP2	0.000013000000000
SH3BGRL	0.000013000000000
SCGB1A1	0.000013000000000
PTPRK	0.000013000000000
PSMA4	0.000013000000000
PKHD1L1	0.000013000000000
MAPRE2	0.000013000000000
GALNT2	0.000013000000000
FAM20A	0.000013000000000
CSF2RA	0.000013000000000
CORO1C	0.000013000000000
CILP	0.000013000000000
CANX	0.000013000000000
ARPC1B	0.000013000000000
ANTXR2	0.000013000000000
ALPL	0.000013000000000
CCL16	0.000012900000000
VCAN	0.000012000000000
TREH	0.000012000000000
TGOLN2	0.000012000000000
PTK7	0.000012000000000
PSMB4	0.000012000000000
PLAA	0.000012000000000
NME3	0.000012000000000
MGAT1	0.000012000000000
LILRA4	0.000012000000000
FOLR3	0.000012000000000
FKBP1A	0.000012000000000
FHL1	0.000012000000000
FBLN5	0.000012000000000
ESD	0.000012000000000
CBR1	0.000012000000000
ASL	0.000012000000000
ANGPTL6	0.000011725000000
CCL5	0.000011450000000
CSF1	0.000011135000000
LEPR	0.000011100000000
IL1RL1	0.000011050000000
TYMP	0.000011000000000
SPTA1	0.000011000000000
PMEL	0.000011000000000
PLIN3	0.000011000000000
MAPRE1	0.000011000000000
KDR	0.000011000000000
HNRNPA2B1	0.000011000000000
FBN2	0.000011000000000
ERAP2	0.000011000000000
CTTN	0.000011000000000
CSRP1	0.000011000000000
ARHGAP1	0.000011000000000
ANTXR1	0.000011000000000
ALG13	0.000011000000000
ACTN3	0.000011000000000
TEK	0.000010400000000
SERPINB4	0.000010000000000
SCGB3A1	0.000010000000000
PYGM	0.000010000000000
PLXNA1	0.000010000000000
NAP1L1	0.000010000000000
LIMS1	0.000010000000000
KLK6	0.000010000000000
KLK1	0.000010000000000
EHD1	0.000010000000000
ECM2	0.000010000000000
DLD	0.000010000000000
COTL1	0.000010000000000
CBLN4	0.000010000000000
BHMT	0.000010000000000
AP2A2	0.000010000000000
AKAP12	0.000010000000000
AHNAK	0.000010000000000
ACO1	0.000010000000000
A2ML1	0.000010000000000
HAVCR2	0.000009900000000
NIF3L1	0.000009800000000
LNPEP	0.000009800000000
PSMB2	0.000009700000000
PSMA3	0.000009700000000
LTBP4	0.000009700000000
CHRDL2	0.000009700000000
CACNA2D2	0.000009700000000
S100A4	0.000009600000000
QSOX2	0.000009600000000
MYH14	0.000009600000000
CDH6	0.000009600000000
IL18BP	0.000009550000000
TPP1	0.000009500000000
SDK1	0.000009500000000
MIF	0.000009500000000
GPC1	0.000009500000000
ARG1	0.000009500000000
THBS3	0.000009400000000
RCN1	0.000009400000000
LASP1	0.000009400000000
HPRT1	0.000009400000000
THUMPD1	0.000009300000000
HNRNPA1	0.000009300000000
EPHA4	0.000009300000000
HMCN1	0.000009200000000
CEACAM8	0.000009200000000
BMP1	0.000009200000000
ABRACL	0.000009200000000
ST6GAL1	0.000009150000000
SERPINB3	0.000009100000000
PXDN	0.000009100000000
DBI	0.000009100000000
COL12A1	0.000009100000000
CAPN1	0.000009100000000
BGLAP	0.000009100000000
TAGLN3	0.000009000000000
GFRA2	0.000009000000000
CAPNS1	0.000009000000000
CDHR2	0.000008800000000
ATP5F1A	0.000008800000000
PRSS27	0.000008700000000
CTSH	0.000008700000000
CSTB	0.000008700000000
CNN2	0.000008400000000
H1-4	0.000008300000000
CPS1	0.000008300000000
SFTPD	0.000008200000000
SERPINB12	0.000008200000000
COL6A2	0.000008200000000
CADM4	0.000008200000000
NBL1	0.000008100000000
BDNF	0.000008012000000
SPINK1	0.000008000000000
S100A11	0.000007900000000
DNER	0.000007900000000
BOC	0.000007900000000
SPTB	0.000007800000000
RNPEP	0.000007800000000
NAGPA	0.000007800000000
SLURP1	0.000007700000000
ROR1	0.000007700000000
PF4	0.000007700000000
MSTN	0.000007600000000
LYPD3	0.000007600000000
AKR1A1	0.000007600000000
SEMA4D	0.000007500000000
PSME1	0.000007500000000
MANF	0.000007500000000
GAPDHS	0.000007500000000
CDH17	0.000007500000000
SPINT1	0.000007400000000
PLEC	0.000007400000000
FGFR4	0.000007400000000
TRHDE	0.000007300000000
PARVA	0.000007300000000
MYL3	0.000007300000000
ECI1	0.000007300000000
PGLS	0.000007200000000
MYL6B	0.000007200000000
CCL15	0.000007150000000
OPCML	0.000007100000000
HNRNPK	0.000007100000000
CPM	0.000007100000000
SEMG1	0.000007000000000
S100A6	0.000007000000000
KLK3	0.000007000000000
FSTL3	0.000007000000000
TXNDC5	0.000006900000000
TMEM25	0.000006900000000
PRDX5	0.000006900000000
KRTAP4-8	0.000006900000000
TKFC	0.000006800000000
SUSD2	0.000006800000000
PIK3IP1	0.000006800000000
CRTAM	0.000006800000000
SEZ6L	0.000006700000000
CAPZB	0.000006600000000
ARPC2	0.000006600000000
SERPINA12	0.000006500000000
RAB27B	0.000006500000000
HPSE	0.000006500000000
GBE1	0.000006500000000
CHGB	0.000006500000000
CD58	0.000006500000000
NOTCH4	0.000006400000000
NELL2	0.000006400000000
CRYZ	0.000006400000000
CES2	0.000006400000000
ASS1	0.000006400000000
APLP1	0.000006400000000
ANXA3	0.000006400000000
TAGLN	0.000006300000000
NID2	0.000006300000000
ITGA1	0.000006300000000
GLRX	0.000006300000000
CST1	0.000006300000000
GAS6	0.000006250000000
FAS	0.000006210000000
TSKU	0.000006200000000
PSMB5	0.000006200000000
GALNT7	0.000006200000000
FYB1	0.000006200000000
ADGRE5	0.000006200000000
TXNRD1	0.000006100000000
THSD7A	0.000006100000000
SNX1	0.000006100000000
PTPN6	0.000006000000000
PCLO	0.000006000000000
NQO2	0.000006000000000
MSMB	0.000006000000000
ERVMER34-1	0.000006000000000
DSC3	0.000006000000000
CBLN1	0.000006000000000
HAMP	0.000005950000000
TWF2	0.000005900000000
RAD23B	0.000005900000000
PSME2	0.000005900000000
PCDH18	0.000005900000000
NECTIN2	0.000005900000000
ENTPD5	0.000005900000000
CAND1	0.000005900000000
ARPC4	0.000005900000000
UBE2L3	0.000005800000000
ST3GAL6	0.000005800000000
ITM2B	0.000005800000000
GCLC	0.000005800000000
CTSF	0.000005800000000
CLIC4	0.000005800000000
RAB7A	0.000005700000000
LMNA	0.000005700000000
TNFRSF1B	0.000005650000000
SEZ6L2	0.000005600000000
SEMA3G	0.000005600000000
PAMR1	0.000005600000000
FTH1	0.000005600000000
ARSA	0.000005600000000
SHH	0.000005500000000
LIPC	0.000005500000000
H1-2	0.000005500000000
FCMR	0.000005500000000
ANGPTL4	0.000005450000000
CAPG	0.000005400000000
ATP2A3	0.000005400000000
SDK2	0.000005300000000
NRGN	0.000005300000000
FCAMR	0.000005300000000
FAM234A	0.000005300000000
ERP44	0.000005300000000
CD36	0.000005300000000
AHSP	0.000005300000000
ADH5	0.000005300000000
PKLR	0.000005200000000
IDH2	0.000005200000000
ENDOD1	0.000005200000000
DMBT1	0.000005200000000
PRNP	0.000005100000000
MGAT2	0.000005100000000
PLAT	0.000005005000000
SEMG2	0.000005000000000
RIDA	0.000005000000000
ISG15	0.000005000000000
ANXA5	0.000005000000000
AHCY	0.000005000000000
TGFB2	0.000004900000000
PIP4K2A	0.000004900000000
IL27RA	0.000004900000000
DNAJC3	0.000004900000000
SERPINB6	0.000004800000000
SEMA3F	0.000004800000000
RAB8A	0.000004800000000
GALNT6	0.000004800000000
CDH11	0.000004800000000
RAB8B	0.000004700000000
PDIA5	0.000004700000000
LXN	0.000004700000000
IVL	0.000004700000000
IGKV5-2	0.000004700000000
GPD1	0.000004700000000
CNTN6	0.000004700000000
AGXT	0.000004700000000
ACAA1	0.000004700000000
FAT1	0.000004600000000
GH1	0.000004550000000
WFIKKN2	0.000004500000000
PTBP1	0.000004500000000
OBSCN	0.000004500000000
CAPZA2	0.000004500000000
TCTN3	0.000004400000000
PRSS8	0.000004400000000
PRDX4	0.000004400000000
INPP5D	0.000004400000000
GP1BB	0.000004400000000
ENPP1	0.000004400000000
DDR1	0.000004400000000
ARSG	0.000004400000000
SEPTIN7	0.000004300000000
RAB10	0.000004300000000
PTPA	0.000004300000000
FSCN1	0.000004300000000
EMILIN1	0.000004300000000
RNASE3	0.000004200000000
LPL	0.000004200000000
IL25	0.000004200000000
GH2	0.000004200000000
ENHO	0.000004200000000
ANK1	0.000004200000000
MIA	0.000004182000000
TMEM132A	0.000004100000000
PLAUR	0.000004100000000
PDCD6IP	0.000004100000000
PCMT1	0.000004100000000
LGALSL	0.000004100000000
EIF4A1	0.000004100000000
CNPY3	0.000004100000000
CLEC14A	0.000004100000000
ADAMTS1	0.000004100000000
UGGT1	0.000004000000000
TCN1	0.000004000000000
RAN	0.000004000000000
NENF	0.000004000000000
MUC1	0.000004000000000
LGALS7B	0.000004000000000
LGALS7	0.000004000000000
H1-3	0.000004000000000
GNAI2	0.000004000000000
DCXR	0.000004000000000
DCHS1	0.000004000000000
ACP5	0.000004000000000
CXCL16	0.000003950000000
SNAP23	0.000003900000000
RAC1	0.000003900000000
PLA2G1B	0.000003900000000
PABPC1	0.000003900000000
ATIC	0.000003900000000
ARF5	0.000003900000000
MMP1	0.000003877500000
PPP1CB	0.000003800000000
MYO1C	0.000003800000000
LCN1	0.000003800000000
GAA	0.000003800000000
FLG	0.000003800000000
ARPC3	0.000003800000000
AKR1C4	0.000003800000000
ADGRL4	0.000003800000000
ACAA2	0.000003800000000
PPIC	0.000003700000000
KLK7	0.000003700000000
IQGAP2	0.000003700000000
HEPH	0.000003700000000
DSTN	0.000003700000000
CDA	0.000003700000000
BPI	0.000003689000000
SORT1	0.000003655000000
STIP1	0.000003600000000
PPP1CA	0.000003600000000
PLOD1	0.000003600000000
ME1	0.000003600000000
HSPA9	0.000003600000000
GGT1	0.000003600000000
CCT6A	0.000003600000000
CASP14	0.000003600000000
B3GNT7	0.000003600000000
ADAMTS8	0.000003600000000
TWSG1	0.000003500000000
ST6GALNAC1	0.000003500000000
PCK2	0.000003500000000
LSR	0.000003500000000
LAP3	0.000003500000000
INHBE	0.000003500000000
GLOD4	0.000003500000000
DBNL	0.000003500000000
CCT2	0.000003500000000
CCN2	0.000003450000000
TNFSF13	0.000003417500000
TREML2	0.000003400000000
THBD	0.000003400000000
SERPINB9	0.000003400000000
RTN4	0.000003400000000
RAD23A	0.000003400000000
PTPRZ1	0.000003400000000
PLBD1	0.000003400000000
MYO18A	0.000003400000000
ILF2	0.000003400000000
GNG11	0.000003400000000
FASN	0.000003400000000
CLEC4M	0.000003400000000
CD33	0.000003400000000
ADH6	0.000003400000000
SYTL4	0.000003300000000
SEPTIN2	0.000003300000000
SEMA4A	0.000003300000000
RAC2	0.000003300000000
PM20D1	0.000003300000000
PCSK1N	0.000003300000000
OLA1	0.000003300000000
NAXE	0.000003300000000
KRAS	0.000003300000000
ITGB2	0.000003300000000
ITGA6	0.000003300000000
ICAM5	0.000003300000000
HSPA13	0.000003300000000
HPN	0.000003300000000
CANT1	0.000003300000000
BGN	0.000003300000000
ARPC5	0.000003300000000
AOX1	0.000003300000000
AIMP1	0.000003267500000
SRC	0.000003200000000
MFAP5	0.000003200000000
MAN2B1	0.000003200000000
KLK8	0.000003200000000
GXYLT1	0.000003200000000
DPYSL2	0.000003200000000
DPP3	0.000003200000000
COL14A1	0.000003200000000
RETN	0.000003150000000
SLURP2	0.000003100000000
SCG3	0.000003100000000
PSMD3	0.000003100000000
NAP1L4	0.000003100000000
MYL4	0.000003100000000
GPX1	0.000003100000000
CD209	0.000003100000000
B4GALT2	0.000003100000000
ARF4	0.000003100000000
ACLY	0.000003100000000
RAB1A	0.000003000000000
OLFML3	0.000003000000000
NT5E	0.000003000000000
NPEPPS	0.000003000000000
MTAP	0.000003000000000
INF2	0.000003000000000
CMA1	0.000003000000000
CKMT2	0.000003000000000
ALDH1L1	0.000003000000000
VMO1	0.000002900000000
SEPTIN6	0.000002900000000
RPLP2	0.000002900000000
PLD4	0.000002900000000
PCDH9	0.000002900000000
NEXN	0.000002900000000
MPST	0.000002900000000
LCP2	0.000002900000000
KRTAP9-7	0.000002900000000
ELN	0.000002900000000
C3orf85	0.000002900000000
TXNRD2	0.000002800000000
SUMF1	0.000002800000000
SORD	0.000002800000000
SEPTIN11	0.000002800000000
PPP1CC	0.000002800000000
MFGE8	0.000002800000000
HNRNPH1	0.000002800000000
HMGB1	0.000002800000000
HINT1	0.000002800000000
HAGH	0.000002800000000
GOT2	0.000002800000000
EFNA1	0.000002800000000
CST4	0.000002800000000
CNTNAP4	0.000002800000000
CBR3	0.000002800000000
CAPN2	0.000002800000000
ATP2A1	0.000002800000000
AGER	0.000002750000000
CD6	0.000002730000000
VAT1	0.000002700000000
USP14	0.000002700000000
SPX	0.000002700000000
SMPD1	0.000002700000000
SELPLG	0.000002700000000
RAB14	0.000002700000000
PSMB8	0.000002700000000
OLFM2	0.000002700000000
MACROH2A1	0.000002700000000
LRRC4B	0.000002700000000
LPP	0.000002700000000
KRTAP11-1	0.000002700000000
GRHPR	0.000002700000000
GLB1	0.000002700000000
DNPEP	0.000002700000000
CPAMD8	0.000002700000000
COL4A2	0.000002700000000
CELA2A	0.000002700000000
CDC42	0.000002700000000
BPIFB1	0.000002700000000
AEBP1	0.000002700000000
PDGFB	0.000002675000000
UTS2	0.000002600000000
UROD	0.000002600000000
SPON2	0.000002600000000
SLITRK3	0.000002600000000
SIGLEC7	0.000002600000000
SDF4	0.000002600000000
RNASE6	0.000002600000000
MXRA5	0.000002600000000
GP9	0.000002600000000
GALNT1	0.000002600000000
FMOD	0.000002600000000
EFEMP2	0.000002600000000
DLK1	0.000002600000000
CNDP2	0.000002600000000
BMP6	0.000002523000000
TMEM40	0.000002500000000
SFRP4	0.000002500000000
RPIA	0.000002500000000
QDPR	0.000002500000000
PKP1	0.000002500000000
PCDH1	0.000002500000000
KLK5	0.000002500000000
KLK10	0.000002500000000
HSPE1	0.000002500000000
HNRNPF	0.000002500000000
FGFR3	0.000002500000000
EEF1G	0.000002500000000
DEFB1	0.000002500000000
ATP2A2	0.000002500000000
AOC1	0.000002500000000
TNNI3	0.000002400000000
TMSB4Y	0.000002400000000
PTGR1	0.000002400000000
PSAT1	0.000002400000000
PACSIN2	0.000002400000000
LRRN1	0.000002400000000
G6PD	0.000002400000000
FBN3	0.000002400000000
DMTN	0.000002400000000
ANGPTL2	0.000002350000000
TNFRSF21	0.000002300000000
TCP1	0.000002300000000
SUSD1	0.000002300000000
SCIN	0.000002300000000
PLA2G12B	0.000002300000000
PA2G4	0.000002300000000
NUTF2	0.000002300000000
NAPRT	0.000002300000000
H1-5	0.000002300000000
FAT4	0.000002300000000
FABP3	0.000002300000000
CLTCL1	0.000002300000000
BTK	0.000002300000000
APEH	0.000002300000000
VWCE	0.000002200000000
VGF	0.000002200000000
UQCRB	0.000002200000000
SIAE	0.000002200000000
SERPINB2	0.000002200000000
RAB6B	0.000002200000000
OTC	0.000002200000000
NFASC	0.000002200000000
NAPA	0.000002200000000
NAGA	0.000002200000000
LTBP3	0.000002200000000
DCBLD2	0.000002200000000
ASAH2	0.000002200000000
ALDH2	0.000002200000000
TM9SF2	0.000002100000000
RET	0.000002100000000
PTGS1	0.000002100000000
PSMB7	0.000002100000000
PRF1	0.000002100000000
MMP19	0.000002100000000
MEP1A	0.000002100000000
LRRC4	0.000002100000000
LRIG2	0.000002100000000
LMNB1	0.000002100000000
HNRNPU	0.000002100000000
GLG1	0.000002100000000
GGCT	0.000002100000000
CRKL	0.000002100000000
COL11A2	0.000002100000000
ATP1B1	0.000002100000000
ASPN	0.000002100000000
ABHD14B	0.000002100000000
ABAT	0.000002100000000
HGF	0.000002057000000
TNFRSF17	0.000002000000000
THOP1	0.000002000000000
SLC2A1	0.000002000000000
SH3BGRL2	0.000002000000000
SCARF1	0.000002000000000
RPLP1	0.000002000000000
RGMA	0.000002000000000
PPP2R1A	0.000002000000000
PAPPA2	0.000002000000000
NPM1	0.000002000000000
MAN1A2	0.000002000000000
LRP8	0.000002000000000
LGMN	0.000002000000000
ITGAV	0.000002000000000
HK3	0.000002000000000
GALNS	0.000002000000000
FUOM	0.000002000000000
DNM1L	0.000002000000000
DIAPH1	0.000002000000000
DBN1	0.000002000000000
CTNNB1	0.000002000000000
CKMT1B	0.000002000000000
CKMT1A	0.000002000000000
CD48	0.000002000000000
CD200R1	0.000002000000000
ALDH9A1	0.000002000000000
ADAMTS2	0.000002000000000
ACP1	0.000002000000000
ACO2	0.000002000000000
ANGPT2	0.000001955000000
STIM1	0.000001900000000
SMR3B	0.000001900000000
RTN4R	0.000001900000000
ROBO2	0.000001900000000
RASGRP2	0.000001900000000
PFKP	0.000001900000000
NSFL1C	0.000001900000000
NOTUM	0.000001900000000
MAT1A	0.000001900000000
LGALS3	0.000001900000000
ISOC1	0.000001900000000
GNB1	0.000001900000000
GGT7	0.000001900000000
F11R	0.000001900000000
DCN	0.000001900000000
CCT7	0.000001900000000
BHMT2	0.000001900000000
ARHGAP18	0.000001900000000
AKR7A3	0.000001900000000
WDR44	0.000001800000000
UBE2N	0.000001800000000
TBCA	0.000001800000000
SND1	0.000001800000000
PRKAR1A	0.000001800000000
PDCD6	0.000001800000000
MAT2A	0.000001800000000
MAN1C1	0.000001800000000
LORICRIN	0.000001800000000
LAMA5	0.000001800000000
LAMA3	0.000001800000000
KLK11	0.000001800000000
HNRNPA3	0.000001800000000
FST	0.000001800000000
FH	0.000001800000000
ARMH4	0.000001800000000
ANXA6	0.000001800000000
NAMPT	0.000001750000000
TRAP1	0.000001700000000
TGM2	0.000001700000000
PREP	0.000001700000000
PGM2	0.000001700000000
PDLIM7	0.000001700000000
PAK2	0.000001700000000
NIT2	0.000001700000000
MEGF6	0.000001700000000
LRRC15	0.000001700000000
CPD	0.000001700000000
CLSTN3	0.000001700000000
CEMIP	0.000001700000000
CCT4	0.000001700000000
YBX1	0.000001600000000
WFDC2	0.000001600000000
TMEM248	0.000001600000000
TG	0.000001600000000
TAOK1	0.000001600000000
SSR1	0.000001600000000
SRSF3	0.000001600000000
SPTAN1	0.000001600000000
SEMA3A	0.000001600000000
S100P	0.000001600000000
RCN3	0.000001600000000
PTPRN2	0.000001600000000
PRDX3	0.000001600000000
PLOD3	0.000001600000000
PCBP1	0.000001600000000
NTS	0.000001600000000
MESD	0.000001600000000
LSP1	0.000001600000000
KRTAP19-5	0.000001600000000
KPNB1	0.000001600000000
ITGAL	0.000001600000000
ILF3	0.000001600000000
IL10RB	0.000001600000000
IGLV4-3	0.000001600000000
GNAI1	0.000001600000000
FTCD	0.000001600000000
EIF4A2	0.000001600000000
DPYD	0.000001600000000
DPP7	0.000001600000000
DES	0.000001600000000
DAZAP1	0.000001600000000
CLPS	0.000001600000000
APRT	0.000001600000000
UNC13D	0.000001500000000
TPT1	0.000001500000000
SPTBN1	0.000001500000000
SHMT1	0.000001500000000
SEMA6C	0.000001500000000
RHOA	0.000001500000000
PSTPIP2	0.000001500000000
PILRA	0.000001500000000
OXT	0.000001500000000
NUDT5	0.000001500000000
NIBAN2	0.000001500000000
NAPSA	0.000001500000000
MYLK	0.000001500000000
MOGS	0.000001500000000
MATN2	0.000001500000000
LRP5	0.000001500000000
LRP11	0.000001500000000
KRTAP4-4	0.000001500000000
IQGAP1	0.000001500000000
IFNAR2	0.000001500000000
GLO1	0.000001500000000
GDA	0.000001500000000
FREM2	0.000001500000000
FDPS	0.000001500000000
EHD2	0.000001500000000
DDAH2	0.000001500000000
CYB5R3	0.000001500000000
CPA2	0.000001500000000
CHID1	0.000001500000000
ARRB1	0.000001500000000
AREG	0.000001500000000
APLP2	0.000001500000000
AKR1B1	0.000001500000000
MMP3	0.000001480000000
GHRL	0.000001475000000
GDF2	0.000001470000000
GNLY	0.000001458500000
NPTX2	0.000001430000000
MMP7	0.000001417500000
YARS1	0.000001400000000
UPB1	0.000001400000000
THSD1	0.000001400000000
SCARA5	0.000001400000000
RASA3	0.000001400000000
RANBP1	0.000001400000000
PSMB6	0.000001400000000
PSMB10	0.000001400000000
PLXNA2	0.000001400000000
PI3	0.000001400000000
NRXN1	0.000001400000000
NDST1	0.000001400000000
NCL	0.000001400000000
MYRF	0.000001400000000
MMP14	0.000001400000000
MIA3	0.000001400000000
KRTAP4-3	0.000001400000000
KRTAP13-1	0.000001400000000
JAML	0.000001400000000
IL1R1	0.000001400000000
GRAP	0.000001400000000
GNAI3	0.000001400000000
EPHB4	0.000001400000000
EPB42	0.000001400000000
CYB5A	0.000001400000000
COL2A1	0.000001400000000
CMPK1	0.000001400000000
CHMP4A	0.000001400000000
CD300LG	0.000001400000000
CCT5	0.000001400000000
CBLN2	0.000001400000000
C16orf89	0.000001400000000
AMDHD1	0.000001400000000
ADGRD1	0.000001400000000
ACAT1	0.000001400000000
CXCL5	0.000001350000000
ZG16	0.000001300000000
VDAC1	0.000001300000000
UGDH	0.000001300000000
TGFB1	0.000001300000000
SYNCRIP	0.000001300000000
SRSF7	0.000001300000000
SFRP1	0.000001300000000
SEMA4G	0.000001300000000
SDCBP	0.000001300000000
RPN2	0.000001300000000
RPL4	0.000001300000000
MUC5B	0.000001300000000
LY75	0.000001300000000
HSPH1	0.000001300000000
GLA	0.000001300000000
GCA	0.000001300000000
GALNT5	0.000001300000000
FKBP3	0.000001300000000
FHOD1	0.000001300000000
EFNB1	0.000001300000000
EEF1D	0.000001300000000
ECE1	0.000001300000000
DUSP3	0.000001300000000
CLEC11A	0.000001300000000
CELSR2	0.000001300000000
CCT3	0.000001300000000
C11orf54	0.000001300000000
VDAC3	0.000001200000000
USP5	0.000001200000000
TMOD3	0.000001200000000
SULT2A1	0.000001200000000
STAB2	0.000001200000000
SLAMF7	0.000001200000000
RPSA	0.000001200000000
PTMA	0.000001200000000
PGRMC1	0.000001200000000
PDLIM5	0.000001200000000
PCDHGC3	0.000001200000000
NPPA	0.000001200000000
MDGA1	0.000001200000000
MCFD2	0.000001200000000
ITGA7	0.000001200000000
IGLV5-52	0.000001200000000
HNRNPC	0.000001200000000
HMGB2	0.000001200000000
GSTM2	0.000001200000000
GOLM2	0.000001200000000
FUT11	0.000001200000000
FGFR2	0.000001200000000
EPPK1	0.000001200000000
EMILIN3	0.000001200000000
ECHS1	0.000001200000000
DCPS	0.000001200000000
CES3	0.000001200000000
CD99L2	0.000001200000000
CD9	0.000001200000000
CCN5	0.000001200000000
CALML3	0.000001200000000
BPIFA1	0.000001200000000
BLVRA	0.000001200000000
ARHGAP45	0.000001200000000
ADGRG3	0.000001200000000
SCUBE3	0.000001195000000
SCUBE1	0.000001195000000
MYDGF	0.000001190000000
FAM3B	0.000001175000000
CX3CL1	0.000001135000000
GDF15	0.000001130000000
CCL27	0.000001120000000
ZZEF1	0.000001100000000
XYLT2	0.000001100000000
UBE2V1	0.000001100000000
TXNL1	0.000001100000000
TPD52L2	0.000001100000000
TNFSF15	0.000001100000000
THPO	0.000001100000000
STX11	0.000001100000000
STK24	0.000001100000000
ST14	0.000001100000000
SRI	0.000001100000000
SLC39A14	0.000001100000000
SEMA6D	0.000001100000000
SEMA6B	0.000001100000000
SCUBE2	0.000001100000000
RFNG	0.000001100000000
RAB34	0.000001100000000
PHGDH	0.000001100000000
PFKL	0.000001100000000
PCDHAC2	0.000001100000000
PBLD	0.000001100000000
OLR1	0.000001100000000
NPTX1	0.000001100000000
MAT2B	0.000001100000000
LAMC3	0.000001100000000
KREMEN1	0.000001100000000
KIAA0319L	0.000001100000000
ISM2	0.000001100000000
HNRNPD	0.000001100000000
GCLM	0.000001100000000
GALNT10	0.000001100000000
FLRT3	0.000001100000000
EPHX2	0.000001100000000
EPB41	0.000001100000000
ENPP3	0.000001100000000
CYRIB	0.000001100000000
CYFIP1	0.000001100000000
CDV3	0.000001100000000
CCT8	0.000001100000000
BAX	0.000001100000000
ASPH	0.000001100000000
ARL6IP5	0.000001100000000
ANGPTL7	0.000001100000000
AK2	0.000001100000000
PTX3	0.000001035000000
SKAP2	0.000001000000000
PPA1	0.000001000000000
NRXN2	0.000001000000000
NAGK	0.000001000000000
MYLPF	0.000001000000000
KRTAP13-2	0.000001000000000
ITGAM	0.000001000000000
HSPA4L	0.000001000000000
HADH	0.000001000000000
GOLIM4	0.000001000000000
DYNLL2	0.000001000000000
CD46	0.000001000000000
TNNC1	0.000000990000000
NEDD8	0.000000990000000
B3GAT3	0.000000990000000
ACHE	0.000000990000000
ST8SIA4	0.000000980000000
SSC4D	0.000000980000000
SRSF1	0.000000980000000
RPS4X	0.000000980000000
ITGB4	0.000000980000000
HBM	0.000000980000000
ERBB2	0.000000980000000
PCBP2	0.000000970000000
MAPK14	0.000000970000000
GYPC	0.000000970000000
PPP1R7	0.000000960000000
PLA2R1	0.000000960000000
FBP2	0.000000960000000
CORO1B	0.000000960000000
COL16A1	0.000000960000000
CHST12	0.000000960000000
TFF1	0.000000950000000
HLA-DRA	0.000000950000000
GMPR	0.000000950000000
CDH23	0.000000950000000
AKR7A2	0.000000950000000
NUCB2	0.000000945000000
XRCC5	0.000000940000000
SLC9A3R1	0.000000940000000
MAN1B1	0.000000940000000
GNB2	0.000000940000000
EFNB2	0.000000940000000
DIPK2B	0.000000940000000
AMH	0.000000940000000
GNPDA1	0.000000930000000
ACADM	0.000000930000000
SYCN	0.000000920000000
SERPINH1	0.000000920000000
SERPINB8	0.000000920000000
ESM1	0.000000920000000
ADK	0.000000920000000
SERPINE2	0.000000910000000
RGCC	0.000000910000000
PODN	0.000000910000000
IL5RA	0.000000910000000
GPR37	0.000000900000000
ERP29	0.000000900000000
CXCL9	0.000000900000000
TFF2	0.000000890000000
TBXAS1	0.000000890000000
KIRREL1	0.000000890000000
FABP6	0.000000890000000
DYNLL1	0.000000890000000
ADAM23	0.000000890000000
SKP1	0.000000880000000
SET	0.000000880000000
RPS5	0.000000880000000
PPP1R14A	0.000000880000000
MRI1	0.000000880000000
MLEC	0.000000880000000
MAP4	0.000000880000000
LFNG	0.000000880000000
CD1D	0.000000880000000
STXBP2	0.000000870000000
METRNL	0.000000870000000
HCLS1	0.000000870000000
CDH8	0.000000870000000
CDH15	0.000000870000000
ST3GAL1	0.000000860000000
SEPTIN5	0.000000860000000
RPL22	0.000000860000000
PAFAH1B1	0.000000860000000
KISS1	0.000000860000000
PDE5A	0.000000850000000
PABPC4	0.000000850000000
GFUS	0.000000850000000
RGS10	0.000000840000000
PLA2G2A	0.000000840000000
PKD1	0.000000840000000
PCK1	0.000000840000000
EMILIN2	0.000000840000000
EEF1B2	0.000000840000000
PDXK	0.000000830000000
NEMF	0.000000830000000
MYOM3	0.000000830000000
HMGCS2	0.000000830000000
GORASP2	0.000000830000000
TXNDC17	0.000000820000000
RPS7	0.000000820000000
PLBD2	0.000000820000000
LHPP	0.000000820000000
HIBADH	0.000000820000000
GNPDA2	0.000000820000000
FYN	0.000000820000000
DPYS	0.000000820000000
CRISP2	0.000000820000000
COL5A2	0.000000820000000
ATP5PF	0.000000820000000
XPNPEP1	0.000000810000000
TGFBR2	0.000000810000000
SERBP1	0.000000810000000
RPS14	0.000000810000000
MEPE	0.000000810000000
LRPAP1	0.000000810000000
GMFG	0.000000810000000
UBE2V2	0.000000800000000
TGFB1I1	0.000000800000000
SCGB3A2	0.000000800000000
GNAQ	0.000000800000000
EBI3	0.000000800000000
CXCL14	0.000000800000000
CADM3	0.000000800000000
BID	0.000000800000000
SEMA3B	0.000000790000000
NCAN	0.000000790000000
LEAP2	0.000000790000000
IPO5	0.000000790000000
HDGF	0.000000790000000
GSTM3	0.000000790000000
ATOX1	0.000000790000000
PTN	0.000000785000000
QPRT	0.000000780000000
CXCL12	0.000000780000000
SERPINB5	0.000000770000000
SEPTIN9	0.000000770000000
RPLP0	0.000000770000000
PTPN12	0.000000770000000
MMP10	0.000000770000000
LYN	0.000000770000000
DDR2	0.000000770000000
ANP32A	0.000000770000000
NT5C	0.000000760000000
